,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
8536,8536,Manny Pacquiao got stopped by Juan Manuel Marquez after arguably losing to him multiple times and people still paid crazy amounts to see him fight Floyd Mayweather.At the end of the day boxing fans will pay to see the fights they want to see so a loss doesn't mean that much.,0.021,0.305,0.673,-0.9359,Negative,manni pacquiao got stop juan manuel marquez arguabl lose multipl time peopl still paid crazi amount see fight floyd mayweather at end day box fan pay see fight want see loss mean much 
8537,8537,"@gundaya_dalagon @mannypacquiao sauna raman that he's alright money
Ayg pataka always bro",0.154,0.0,0.846,0.25,Positive,sauna raman he  alright moneyayg pataka alway bro
8538,8538,@iamcjkleer24 @peanutjr_ @iamkulasparov @mannypacquiao you can literally see a picture posted by the FBI.Quibs will be disposed of when he's got no more friends in office,0.119,0.077,0.804,0.2944,Positive,liter see pictur post fbi quib dispos he  got friend offic
8539,8539,@Mannypacquiao unfathomably based go mannyyy,0.0,0.0,1.0,0.0,Neutral,unfathom base go mannyyi
8540,8540,@Alimmasin @lenirobredo @mannypacquiao @iskomoreno @iampinglacson superstitions?,0.0,0.0,1.0,0.0,Neutral,superstitions 
8541,8541,"@mikkibih0n @gmanews @mannypacquiao try to go far away if botica is accessible, you have to travel 5 to 10 min without traffic before arriving in town.Just don't look at the city.",0.0,0.0,1.0,0.0,Neutral,tri go far away botica accessible  travel min without traffic arriv town just look city 
8542,8542,You know you will never get the Majority to support your TANGE chance just BBM's disqualification but u all failed you are ambitious because if I am with you I have actually been able to play game over @mannypacquiao @lenirobredo @iskomoreno @iampinglacson,0.216,0.091,0.693,0.631,Positive,know never get major support tang chanc bbm  disqualif u fail ambiti actual abl play game
8543,8543,You are so ambitious how you win that people are vomiting you just clown Actually you feel sorry @mannypacquiao,0.311,0.052,0.638,0.8172,Positive,ambiti win peopl vomit clown actual feel sorri
8544,8544,Manny Pacquiao Ranks 9th in Ring Magazine’s Top 100 Boxers of All Time https://t.co/1zmujuj4NP,0.122,0.0,0.878,0.2023,Positive,manni pacquiao rank th ring magazin top boxer time
8545,8545,"@Saiko2040 @gmanews @mannypacquiao lolz.In the category of Kabobohan, yes he has +1 as he says that..🤣",0.153,0.0,0.847,0.4019,Positive,lolz in categori kabobohan  ye    say that  
8546,8546,@gmanews @mannypacquiao 🤣🤣🤣,0.0,0.0,1.0,0.0,Neutral,
8547,8547,@facts69only @LigasngTong @lenirobredo @iskomoreno @mannypacquiao except for ka leody though,0.0,0.0,1.0,0.0,Neutral,except ka leodi though
8548,8548,@Admardzar @mannypacquiao red for bbm,0.0,0.0,1.0,0.0,Neutral,red bbm
8549,8549,@Hlingayan @yourtitasays @allespant @myzteryosa15 @allcapslerkey @quency_martinac @growlharhar @lugawnalto @frogmulat @buangsonny @lino_iam @nguimiiii @maanabrenica @maria47215 @jobjorl @danwayofar OkPascua @iampatriotmds @voj_0418 @BUBUKID4 @eyeeres @ronaldr75484618@Broppy07 @lav2heart14 @maiiia_nnx @akoalaskador @nichtweet101679 @botitsky @mu_bangonpinas @ronaldo_naman @chadachada17 @baldugho @anthonybicolan @zoilojr @altaslm @imnotadds @julezjemy 2 @garfieldup @iliad_novak @anunnaki09 @mael_opreuce_88 @fakyoto @lenirobredo @iskomoreno @mannypacquiaoWhy is this so madam cream mate you just different?https://t.co/EGFTGDYNUF,0.0,0.0,1.0,0.0,Neutral,okpascua madam cream mate different 
8550,8550,"@Abscbnnews setting aside that its Manny Pacquiao who said this, its true.",0.203,0.0,0.797,0.4215,Positive,set asid manni pacquiao said this  true 
8551,8551,Manny Pacquiao Launches Official Campaign in General Santos City!https://t.co/gwxcgo96w7 via @youtube,0.0,0.0,1.0,0.0,Neutral,manni pacquiao launch offici campaign gener santo city  via
8552,8552,Manny Pacquiao and Isko Brain The managers say according to Jay Sonza |M ... https://t.co/AkTKWJPQRB via @youtube,0.0,0.0,1.0,0.0,Neutral,manni pacquiao isko brain manag say accord jay sonza  m     via
8553,8553,@dzrhnews @mannypacquiao @pnr_govph @leth_narciso oa,0.0,0.0,1.0,0.0,Neutral,oa
8554,8554,"@gmanews @mannypacquiao yun that's so bad ehhhh ,, makrap na cheating yet ,, kaht say retail, retail ,,, still can fool both",0.0,0.366,0.634,-0.8999,Negative,yun that  bad ehhhh    makrap na cheat yet    kaht say retail  retail     still fool
8555,8555,@gmanews @mannypacquiao https://t.co/TBVPSGZKXE,0.0,0.0,1.0,0.0,Neutral,
8556,8556,@Kshatriya211994 @PL122012 @avenger1065 @crabby_625 @iamjaysrubrico @lenirobredo @iampinglacson @mannypacquiao @iskomoreno @smninews @dzar1026 d talaga mkkunta kc “envite” pala eh!✌🏻 fix what you say first.No fool!,0.0,0.137,0.863,-0.5399,Negative,talaga mkkunta kc envit pala eh  fix say first no fool 
8557,8557,"@gmanews @mannypacquiao yes yes.Like Jinky's Louis Vuitton bag, the shoulder handle can be purchased first.Take a look.",0.153,0.0,0.847,0.4019,Positive,ye yes lik jinky  loui vuitton bag  shoulder handl purchas first tak look 
8558,8558,"@gmanews @mannypacquiao is again using the poor election time ...Dreaming Manny, you will be a part or the clappers!",0.0,0.166,0.834,-0.5255,Negative,use poor elect time    dream manny  part clappers 
8559,8559,@Admardzar @mannypacquiao red,0.0,0.0,1.0,0.0,Neutral,red
8560,8560,"@jay02theworld @iskomoreno @lenirobredo @iampinglacson @mannypacquiao hahaha are you really stupid, do you think they will admit it?He is .. shabu pa 😆😆😆😆 in mars you really live so you know that thief and you hahaha",0.195,0.154,0.651,0.228,Positive,hahaha realli stupid  think admit it h    shabu pa mar realli live know thief hahaha
8561,8561,"Senator @mannypacquiao, I can't believe that the public and the masses will be able to blame you?

Given that you also experienced poverty before - the fact that less fortunate can't even access enough food, how could they be able to prioritize politics even more?Pls don't blame them.",0.049,0.159,0.791,-0.7053,Negative,senat can t believ public mass abl blame you given also experienc poverti fact less fortun can t even access enough food  could abl priorit polit even more pl blame them 
8562,8562,"@gmanews @mannypacquiao wrong.@Mannypacquiao, just leave it to the drugstores.",0.0,0.13,0.87,-0.0516,Negative,wrong   leav drugstores 
8563,8563,@gmanews @mannypacquiao No.It is still better to take Medicine with Doctor's or Medical Professional Advice.Make Medicine Accessible in Health Centers.,0.132,0.0,0.868,0.4404,Positive,no it still better take medicin doctor  medic profession advice mak medicin access health centers 
8564,8564,@Emmanuel181278 @Canelo Tambien Que investigen a Manny Pacquiao Que Lo Noqueaban En Peso Mosca but en pesos more grandes le Aguantaba la pegada a todos.,0.0,0.0,1.0,0.0,Neutral,tambien que investigen manni pacquiao que lo noqueaban en peso mosca en peso grand le aguantaba la pegada todos 
8565,8565,Juan Manuel Márquez Recuerda Su Primera Pelea Con Manny Pacquiao.Asegura que cuando metió las primeras combinaciones.Pensó que sería una Victoria Fácil.No se imaginaba que segundos después iría a la lona three veces en el itself primer round.https://t.co/fwqnqkmnuf,0.0,0.0,1.0,0.0,Neutral,juan manuel mrquez recuerda su primera pelea con manni pacquiao asegura que cuando meti la primera combinaciones pen que sera una victoria fcil no se imaginaba que segundo despu ira la lona three vece en el primer round 
8566,8566,@porowskyy @mannypacquiao,0.0,0.0,1.0,0.0,Neutral,
8567,8567,@Fightmusicshow @esquivafalcao popó x manny pacquiao,0.0,0.0,1.0,0.0,Neutral,pop x manni pacquiao
8568,8568,@Sanggre_ @mannypacquiao talk to Prof Clarita first 😅,0.0,0.0,1.0,0.0,Neutral,talk prof clarita first
8569,8569,"An eclectic mix that includes Manny Pacquiao, Pope Francis, Eugene Levy, Milla Jovovich, Bill Pullman and Buddy Geel.Lol",0.0,0.0,1.0,0.0,Neutral,eclect mix includ manni pacquiao  pope francis  eugen levy  milla jovovich  bill pullman buddi geel lol
8570,8570,Manny Pacquiao was fighting in Malaysia in a shopping mall before the broner fight.Al Haymon had to pay his taxes and put him back on PPV.🤡 #boxing,0.0,0.14,0.86,-0.4404,Negative,manni pacquiao fight malaysia shop mall broner fight al haymon pay tax put back ppv 
8571,8571,@Betmgm the life of Manny Pacquiao up until his first fight on HBO.,0.0,0.178,0.822,-0.3818,Negative,life manni pacquiao first fight hbo 
8572,8572,Filipino Boxing Champ Manny Pacquiao Vows vs Nepotism If elected President https://t.co/S27NMFMUQZ,0.22,0.0,0.78,0.4767,Positive,filipino box champ manni pacquiao vow vs nepot elect presid
8573,8573,@001679B @fegtocen @mannypacquiao @kcmontero @fegphilippines @miguelcuneta well said.Just loads of hype,0.174,0.0,0.826,0.2732,Positive,well said just load hype
8574,8574,"@gmanews @mannypacquiao have OTC meds in the variety of stores yet, the problem is who knows if they are not fake.The stores can be fooled by sellers of fake OTC Medicines so so, in drug stores still buy until possible",0.0,0.185,0.815,-0.8126,Negative,otc med varieti store yet  problem know fake th store fool seller fake otc medicin so  drug store still buy possibl
8575,8575,@gmanews @mannypacquiao @secduque that's why not winning,0.0,0.316,0.684,-0.4168,Negative,that  win
8576,8576,@Teebecrypto @pegaxyOfficial @realedumanzano @mannypacquiao @bongMarcos,0.0,0.0,1.0,0.0,Neutral,
8577,8577,@mam8ajun @gangsteralstar @keeenz3 @sanshalloww @jjlim6_ @v_cryps @cwcyunchulian @stanleyhomies gonna manny pacquiao you,0.0,0.0,1.0,0.0,Neutral,gonna manni pacquiao
8578,8578,@gmanews @mannypacquiao take note over the counter medicines not restricted medicines ..,0.166,0.0,0.834,0.2924,Positive,take note counter medicin restrict medicin   
8579,8579,"@gmanews @mannypacquiao what's your take on this, boss @arshhethromycin?",0.0,0.0,1.0,0.0,Neutral,what  take this  boss
8580,8580,Manny Pacquiao left the group 😂,0.0,0.0,1.0,0.0,Neutral,manni pacquiao left group
8581,8581,"Manny Pacquiao catches Rocky himself, Sylvester Stallone.

(📸 Chris Farina) https://t.co/BLUUF05yeu",0.0,0.0,1.0,0.0,Neutral,manni pacquiao catch rocki himself  sylvest stallone   chri farina 
8582,8582,@Avaxnftstats @underground_nft @avaxgifts @avaxgiveaways @avaxgiveaway @avaxtr @avax_news @avaxnfts @mannypacquiao @mpac_foundation @nipseyhussle,0.0,0.0,1.0,0.0,Neutral,
8583,8583,"@Sanggre_ @mannypacquiao how is that possible?Omg..ma loka ako early @mannypacquiao.Don't get me wrong I idolize you being a boxer.I think u should stick 2 boxing not politics.Yong 💸 you spend the expense, if you distribute it to people who need help better p",0.193,0.0,0.807,0.7994,Positive,possible omg  ma loka ako earli  don t get wrong idol boxer i think u stick box politics yong spend expense  distribut peopl need help better p
8584,8584,"The chief executive will be the only person in the executive department whose surname is ""Pacquiao"" if Senator Manny Pacquiao succeeds in his bid for the Palace seat.

https://t.co/6Donopdqz2",0.103,0.0,0.897,0.4939,Positive,chief execut person execut depart whose surnam  pacquiao  senat manni pacquiao succe bid palac seat 
8585,8585,"Based on Data, VP @LenirObredo can be statistically tied with BBM at 27% If
(1) She takes away:
-7% from pacquaio
-2% from bbm
-a few votes from leody
(2) VP @iskomoreno takes away
-15% from bbm
(3) Sen @iampinglacson & amp;@Mannypacquiao take away
-a Total of 6% from BBM",0.0,0.0,1.0,0.0,Neutral,base data  vp statist tie bbm if    take away     pacquaio    bbm a vote leody    vp take away     bbm    sen amp  take away a total bbm
8586,8586,@Sanggre_ @mannypacquiao other c money Esti Manny😂😂,0.0,0.0,1.0,0.0,Neutral,c money esti manni
8587,8587,"@Sanggre_ @mannypacquiao Pacman, have you ever thought that most retired government staff without 50k pension?How can they pay a housemate if the minimum wage is 50k?",0.0,0.068,0.932,-0.1926,Negative,pacman  ever thought retir govern staff without k pension how pay housem minimum wage k 
8588,8588,@gmanews @mannypacquiao The rationale behind restricting sale of medicines to pharmacies is to reduce risk of counterfeit items being taken by the community along with its potential detrimental side effects.Safety should be our priority and this is nonnegotiable.,0.0,0.115,0.885,-0.5719,Negative,rational behind restrict sale medicin pharmaci reduc risk counterfeit item taken commun along potenti detriment side effects safeti prioriti nonnegotiable 
8589,8589,"Philippine presidential candidate Manny Pacquiao wants to resolve South China Sea issues with “Peace Panel”

https://t.co/8NBYHQ6WWP",0.148,0.0,0.852,0.3818,Positive,philippin presidenti candid manni pacquiao want resolv south china sea issu peac panel
8590,8590,@yoonminkart if I'm really a son of manny pacquiao n!,0.0,0.0,1.0,0.0,Neutral,i m realli son manni pacquiao n 
8591,8591,"If you go, Sen will try.@Mannypacquiao to suppress corruption in the country.

He is also ready to retrieve some secretaries of the current administration, except one.#Election2022 |Feb.18, 2022 https://t.co/rifmmgcoji",0.082,0.0,0.918,0.3612,Positive,go  sen try  suppress corrupt country h also readi retriev secretari current administration  except one   feb    
8592,8592,@smninews @mannypacquiao uct in imo manny dong puro ka lang corruption,0.0,0.0,1.0,0.0,Neutral,uct imo manni dong puro ka lang corrupt
8593,8593,I remember Manny Pacquiao Tadi.,0.0,0.0,1.0,0.0,Neutral,rememb manni pacquiao tadi 
8594,8594,Hey you four.@Iskomoreno @mannypacquiao @vppilipinas Leni and Lacson.Before you dramatize the media.First tell what you know in the quad?@smninews 🤣,0.0,0.0,1.0,0.0,Neutral,hey four  leni lacson befor dramat media first tell know quad 
8595,8595,"Since it's still retail .. maybe give it to the brgy .. they are the ones who will check or the store with a permit n legit the medication not fake .. 🙏 help you .. you think it's ok for everyone ..
@Iskomoreno
@iampinglacson
@lenirobredo
@Manny Pacquiao",0.097,0.046,0.857,0.3603,Positive,sinc still retail    mayb give brgi    one check store permit n legit medic fake    help    think ok everyon    pacquiao
8596,8596,"I hope there are new regulations for selling medicine like paracetamol to
 sari sari store..wg nman n pang pharmacy lng..yung intentional ok nman..pero know this nman n n/a to s masakas n place especially in emergency
@Iskomoreno
@Manny Pacquiao
@iampinglacson
@lenirobredo",0.179,0.068,0.753,0.575,Positive,hope new regul sell medicin like paracetamol sari sari store  wg nman n pang pharmaci lng  yung intent ok nman  pero know nman n n a masaka n place especi emerg pacquiao
8597,8597,Manny Pacquiao Ranks 9th in Ring Magazine’s Top 100 Boxers of All Time https://t.co/pum1F1jjlc,0.122,0.0,0.878,0.2023,Positive,manni pacquiao rank th ring magazin top boxer time
8598,8598,"Hays.Hope there is another question😊 on Feb 27
@cnnphilippines
6 years years .. then minutes later the answer hays 🇵🇭🇵🇭
@Iskomoreno
@lenirobredo
@Manny Pacquiao
@iampinglacson
May absent n nman😂
#Election2022",0.0,0.0,1.0,0.0,Neutral,hays hop anoth question feb year year    minut later answer hay pacquiao absent n nman
8599,8599,@Onedirectiony @abscbnnews naks healthy discussion daw oh🤣🤣🤣 You read the manny pacquiao ska you q back,0.162,0.0,0.838,0.4019,Positive,nak healthi discuss daw oh read manni pacquiao ska q back
8600,8600,@gmanews @mannypacquiao it should be license and administered by health professionals.Different store should not do business for personal gain.,0.159,0.0,0.841,0.5267,Positive,licens administ health professionals differ store busi person gain 
8601,8601,@Onedirectiony @abscbnnews is jusko haha comprehension you do not comprehension ko 🤦‍♀️🤦‍♀️🤦‍♀️ Read first article to Manny Pacquiao come back,0.136,0.0,0.864,0.4588,Positive,jusko haha comprehens comprehens ko read first articl manni pacquiao come back
8602,8602,@gmanews @mannypacquiao naku po!🙅‍♀️,0.0,0.0,1.0,0.0,Neutral,naku po 
8603,8603,"Floyd Mayweather, Jr.vs.Manny Pacquiao
https://t.co/r1l26nzou2",0.0,0.0,1.0,0.0,Neutral,floyd mayweather  jr vs manni pacquiao
8604,8604,@gmanews @mannypacquiao seems to need a license for selling a drug.So there are pharmacists.It is also not cheaper when you buy the store because the pharmacy is also from the drug they sell so they still have a profit.Safety po talking.,0.0,0.089,0.911,-0.5574,Negative,seem need licens sell drug so pharmacists it also cheaper buy store pharmaci also drug sell still profit safeti po talking 
8605,8605,@Mannypacquiao visit https://t.co/x90v3xjuh for the latest news and updates on #election2022.,0.0,0.0,1.0,0.0,Neutral,visit latest news updat
8606,8606,@lino_iam @maanabrenica @frogmulat @quency_martinac @myzeyosa15 @Allespant @allcapslerkey @growlharhar @LugawNalata @hlingayan @buangsonny @nguimiii @Maria47215 @jobjorl @danwayoofar @Denceasar @viral @niles ampatriotmds @voj_0418 @BUBUKID4 @eyeeres @ronaldr75484618 @broppy07@lav2heart14 @maiiia_nnx @akoalaskador @nichtweet101679 @botitsky @mu_bangonpinas @ronaldo_naman @chadachada17 @baldugho @anthonybicolan @zoilojr @altaslm @imnotadds @julezjemy up @iliad_novak @anunnaki09 @mael_opreuce_88 @fakyoto @lenirobredo @iskomoreno @mannypacquiaostoned the archove?,0.0,0.0,1.0,0.0,Neutral,ampatriotmd archove 
8607,8607,@lino_iam @maanabrenica @frogmulat @quency_martinac @myzeyosa15 @Allespant @allcapslerkey @growlharhar @LugawNalata @hlingayan @buangsonny @nguimiii @Maria47215 @jobjorl @danwayoofar @Denceasar @viral @niles ampatriotmds @voj_0418 @BUBUKID4 @eyeeres @ronaldr75484618 @broppy07@lav2heart14 @maiiia_nnx @akoalaskador @nichtweet101679 @botitsky @mu_bangonpinas @ronaldo_naman @chadachada17 @baldugho @anthonybicolan @zoilojr @altaslm @imnotadds @julezjemy up @iliad_novak @anunnaki09 @mael_opreuce_88 @fakyoto @lenirobredo @iskomoreno @mannypacquiao archove wherena?,0.0,0.0,1.0,0.0,Neutral,ampatriotmd archov wherena 
8608,8608,@lino_iam @maanabrenica @frogmulat @quency_martinac @myzeyosa15 @Allespant @allcapslerkey @growlharhar @LugawNalata @hlingayan @buangsonny @nguimiii @Maria47215 @jobjorl @danwayoofar @Denceasar @viral @niles ampatriotmds @voj_0418 @BUBUKID4 @eyeeres @ronaldr75484618 @broppy07@lav2heart14 @maiiia_nnx @akoalaskador @nichtweet101679 @botitsky @mu_bangonpinas @ronaldo_naman @chadachada17 @baldugho @anthonybicolan @zoilojr @altaslm @imnotadds @julezjemy up @iliad_novak @anunnaki09 @mael_opreuce_88 @fakyoto @lenirobredo @iskomoreno @mannypacquiaoWorthless.,0.0,0.0,1.0,0.0,Neutral,ampatriotmd
8609,8609,"Boxing Legend and former eight-division world champion Manny Pacquiao are in the top 10 all-time boxers of The Ring Magazine.
https://t.co/jqlwe20v61
#TOVYNATABLOIDISTA
#AbanTesports
@Manny Pacquiao",0.199,0.0,0.801,0.6908,Positive,box legend former eight divis world champion manni pacquiao top all tim boxer ring magazine  pacquiao
8610,8610,@Maria47215 @lino_iam @maanabrenica @yourtitasays @allespant @myzehyosa15 @allcapslerkey @quency_martinac @growlharhar @lugawnalanga @hlingayan @frogmulat @buangsonny @nguimiii @jobjorl @ddantoofar @denceasar OkPascua @iampatriotmds @voj_0418 @BUBUKID4 @eyeeres @ronaldr75484618@Broppy07 @lav2heart14 @maiiia_nnx @akoalaskador @nichtweet101679 @botitsky @mu_bangonpinas @ronaldo_naman @chadachada17 @baldugho @anthonybicolan @zoilojr @altaslm @imnotadds @julezjemy 2 @garfieldup @iliad_novak @anunnaki09 @mael_opreuce_88 @fakyoto @lenirobredo @iskomoreno @mannypacquiaoGadoooon seems to be listening.,0.0,0.0,1.0,0.0,Neutral,okpascua seem listening 
8611,8611,"@gmanews @mannypacquiao but you can give the poor a home, you also buy them not fake medicine so they don't go to the various stores 👌",0.113,0.141,0.746,-0.2069,Negative,give poor home  also buy fake medicin go variou store
8612,8612,"P50k minimum wage?How, Pray Tell? 😜 @mannypacquiao",0.347,0.0,0.653,0.3939,Positive,p  k minimum wage how  pray tell 
8613,8613,@iamdogg0 @anticontra1 @gmanews @mannypacquiao well the dog knows the difference,0.189,0.0,0.811,0.2732,Positive,well dog know differ
8614,8614,.@Mannypacquiao or people that are not really fit for the job.,0.0,0.189,0.811,-0.3241,Negative,peopl realli fit job 
8615,8615,"This is why I'm against ""build back better"" Leni Robredo.

The great reset 's puppet candidate will bring this to our doorstep too.Wake up Filipinos!

#CanAsahasFallen #Election2022
#Bbm #iskomoreno #ping #pacquiao @bagbongmarcos @iampinglacson @mannypacquiao @iskomoreno",0.181,0.0,0.819,0.807,Positive,i m  build back better  leni robredo th great reset  s puppet candid bring doorstep too wak filipinos 
8616,8616,"Whahajajahah I remember you again you want me to see you kase kase punch us manny pacquiao !!, 🤣",0.105,0.0,0.895,0.2225,Positive,whahajajahah rememb want see kase kase punch us manni pacquiao    
8617,8617,Filipino boxing legend Manny Pacquiao was ranked ninth place in also magazine top 100 boxers of all time list.|@Blozadainq https://t.co/jcadggaxft,0.087,0.0,0.913,0.2023,Positive,filipino box legend manni pacquiao rank ninth place also magazin top boxer time list  
8618,8618,"@arfrchs @vonschwet asu, this mah manny pacquiao abis ikut wwe vs the great khali",0.24,0.0,0.76,0.6249,Positive,asu  mah manni pacquiao abi ikut wwe vs great khali
8619,8619,"@anticontra1 @gmanews @mannypacquiao its vs it's

Know the difference first before you talk big about policies.",0.0,0.0,1.0,0.0,Neutral,vs it sknow differ first talk big policies 
8620,8620,Manny Pacquiao Ranks 9th in Ring Magazine’s Top 100 Boxers of All Time https://t.co/T9IZVT0ey8,0.122,0.0,0.878,0.2023,Positive,manni pacquiao rank th ring magazin top boxer time
8621,8621,"@Admardzar @mannypacquiao the OG colors ... red & amp;Green.💖❤️💚🌹

😉😌💖💚🌹 https://t.co/xxh8rtdyzt",0.0,0.0,1.0,0.0,Neutral,og color     red amp green 
8622,8622,@Admardzar @mannypacquiao one word po ba?😂😂😂,0.0,0.419,0.581,-0.5574,Negative,one word po ba 
8623,8623,@gmanews @mannypacquiao they are selling…,0.0,0.0,1.0,0.0,Neutral,sell
8624,8624,"One of the presidential candidate and senator Manny Pacquiao's legal law in the event that he wins in the upcoming election is to punish ""five-six"" lenders.

https://t.co/vi4yrchadddDo",0.16,0.104,0.736,0.2023,Positive,one presidenti candid senat manni pacquiao  legal law event win upcom elect punish  five six  lenders 
8625,8625,@gmanews @mannypacquiao this guy really thought its okay to put peoples health at risk ...,0.125,0.122,0.753,0.0164,Neutral,guy realli thought okay put peopl health risk    
8626,8626,@manilabulletin @mannypacquiao the best,0.583,0.0,0.417,0.6369,Positive,best
8627,8627,"Widely regarded as one of the greatest pound-for-pound fighters, Manny Pacquiao lands inside the top 10 of the 'Bible of Boxing's' all-time list.https://t.co/bjv9hhf1zv",0.221,0.044,0.735,0.7003,Positive,wide regard one greatest pound for pound fighters  manni pacquiao land insid top  bibl boxing s  all tim list 
8628,8628,@gmanews @mannypacquiao https://t.co/g6ths66ljh,0.0,0.0,1.0,0.0,Neutral,
8629,8629,"Presidential candidate senator @mannypacquiao on Friday said Sari-Sari stores should be allowed to sell over-the-counter medicines, saying these establishments are in the communities and are more accessible to the people.

Read: https://t.co/PXE4BQDCKG https://t.co/VDFKEHDG7X",0.0,0.0,1.0,0.0,Neutral,presidenti candid senat friday said sari sari store allow sell over the count medicines  say establish commun access people read 
8630,8630,"@inquiredotnet @namercadoinq @mannypacquiao yeah, it's not going to happen ... sadly, that's a pipe dream or delusions of a retired boxer starting to show signs of CTE?",0.145,0.097,0.759,0.1027,Positive,yeah  go happen     sadly  that  pipe dream delus retir boxer start show sign cte 
8631,8631,"Widely regarded as one of the greatest pound-for-pound fighters, Manny Pacquiao lands inside the top 10 of the 'Bible of Boxing's' all-time list.https://t.co/KotGGZ62LZ",0.221,0.044,0.735,0.7003,Positive,wide regard one greatest pound for pound fighters  manni pacquiao land insid top  bibl boxing s  all tim list 
8632,8632,"@Xsavior80 @barbiecuedgg @astravous @galactrixity @elonmusk @mannypacquiao @donaldjtrumpjr
I love Axie because, it gives me opportunity to earn and meet a lot of PPL during this pandemic, and also it help me to increase my stress trigger",0.274,0.064,0.662,0.8481,Positive,love axi because  give opportun earn meet lot ppl pandemic  also help increas stress trigger
8633,8633,"@euandyer Ray Robinson
Roberto Duran
Manny Pacquiao
Lennox Lewis
Gennady Golovkin",0.0,0.0,1.0,0.0,Neutral,ray robinsonroberto duranmanni pacquiaolennox lewisgennadi golovkin
8634,8634,"Presidential candidate Senator Manny Pacquiao said that he should win in the May 9 elections, he would ask congress to craft a law punishing loan sharks engaged in the infamous “5-6” money lending scheme.#VotePH |@Dygalvezinq https://t.co/m6fzbdrzvq",0.158,0.088,0.754,0.4404,Positive,presidenti candid senat manni pacquiao said win may elections  would ask congress craft law punish loan shark engag infam    money lend scheme 
8635,8635,"@mjaysoncayabyab reports on the latest wealth of senators Manny Pacquiao and Ping Lacson was based on a summary report released by the Senate, while the last full Saln of Bongbong Marcos released to the media was for 2015 before his term as senator expired.|@mjaysoncayabyab",0.071,0.0,0.929,0.4939,Positive,report latest wealth senat manni pacquiao ping lacson base summari report releas senate  last full saln bongbong marco releas media term senat expired  
8636,8636,"@Growlharhar @frogmulat @lino_iam @quency_martinac @myzteryosa15 @allespant @LugawNallaya @hlingayan @buangsonny @nguimiii @maanabrenica @Maria47215 @jobjorl @danwaytoofar @jimmy93171751 UA @iampatriotmds @voj_0418 @BUBUKID4 @eyeeres @ronaldr75484618 @broppy07@lav2heart14 @maiiia_nnx @akoalaskador @nichtweet101679 @botitsky @mu_bangonpinas @ronaldo_naman @chadachada17 @baldugho @anthonybicolan @zoilojr @altaslm @imnotadds @julezjemy up @iliad_novak @anunnaki09 @mael_opreuce_88 @fakyoto @lenirobredo @iskomoreno @mannypacquiao true!!!!
Why is their mother so presidential?",0.0,0.0,1.0,0.0,Neutral,ua true    whi mother presidential 
8637,8637,"Senator Manny Pacquiao has no plans to appoint his relatives to any government place in the event that he is the next president of the Philippines.
https://t.co/lgi1ze45p3",0.0,0.078,0.922,-0.296,Negative,senat manni pacquiao plan appoint rel govern place event next presid philippines 
8638,8638,"If you work hard in training, the fight is easy.- Manny Pacquiao",0.0,0.286,0.714,-0.4588,Negative,work hard training  fight easy   manni pacquiao
8639,8639,@gmanews @mannypacquiao used to do that..what are you.,0.0,0.0,1.0,0.0,Neutral,use that  what you 
8640,8640,@mongualvez @news5ph @mannypacquiao @onenewsph @tv5Manila Elon Musk my ass..I'm investing in $ tsla ungas https://t.co/wmpfkt0qik,0.0,0.0,1.0,0.0,Neutral,elon musk ass  i m invest tsla unga
8641,8641,"@Philstarnews you have a heart @mannypacquiao.That's exactly what a president should have.So, people are already fed up of these promises.The Marcos's direct political rival could not be able to clean it.How can you please?This is a serious question, sir.",0.071,0.034,0.895,0.34,Positive,heart  that  exactli presid have so  peopl alreadi fed promises th marcos  direct polit rival could abl clean it how please thi seriou question  sir 
8642,8642,@RaissAwriter @COMELEC @RadyoComelec @jabjimenez @lenirobredo @iskomoreno @iampinglacson @mannypacquiao is there election on May 9 or will anyone win or win?,0.309,0.0,0.691,0.8225,Positive,elect may anyon win win 
8643,8643,Presidential bet Manny Pacquiao says his running mate Lito Atienza might be able to join him in sorties by April at the latest.#Phvote #wedecide https://t.co/zy9txfxfas,0.084,0.0,0.916,0.296,Positive,presidenti bet manni pacquiao say run mate lito atienza might abl join sorti april latest 
8644,8644,Pacquiao's son hit with brutal facts as coach says there will never be another Manny Pacquiao https://t.co/pgomsh7uqq,0.0,0.204,0.796,-0.6249,Negative,pacquiao  son hit brutal fact coach say never anoth manni pacquiao
8645,8645,Presidential bet Manny Pacquiao says his running mate Lito Atienza might be able to join him in sorties by April at the latest.#Phvote #wedecide https://t.co/aicjwlr3zt,0.084,0.0,0.916,0.296,Positive,presidenti bet manni pacquiao say run mate lito atienza might abl join sorti april latest 
8646,8646,"Presidential candidate senator @mannypacquiao on Friday said Sari-Sari stores should be allowed to sell over-the-counter medicines, saying these establishments are in the communities and are more accessible to the people.

https://t.co/pxe4bqdckg",0.0,0.0,1.0,0.0,Neutral,presidenti candid senat friday said sari sari store allow sell over the count medicines  say establish commun access people 
8647,8647,@DYANCASTILLEJO @ABSCBNNews @mannypacquiao See many people also people who are majority people want to be treated so the crowd is not the basis of voting.,0.051,0.0,0.949,0.0772,Positive,see mani peopl also peopl major peopl want treat crowd basi voting 
