,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
6863,6863,@jezreelines_ @lenirobredo a+ ka!💝,0.0,0.0,1.0,0.0,Neutral,a  ka 
6864,6864,@Kimindar @lenirobredo famous torni😅,0.0,0.0,1.0,0.0,Neutral,famou torni
6865,6865,"@_UNKNOWN33440 @moniqu3n @LenirObredo does not seem to be a haul, delegations calling ean says a team, so that he also admitted that it is from another place where those who go to le /ni rally then say cavite is pink /bulacan isPink even though people are not really there at the rally 🙈",0.028,0.0,0.972,0.1027,Positive,seem haul  deleg call ean say team  also admit anoth place go le  ni ralli say cavit pink  bulacan ispink even though peopl realli ralli
6866,6866,"@Tengtei @10plus @622rorie @jaicabajar @hampoyjampoy @lenirobredo sample: https://t.co/rmiefneoov

Someone admitted a crony that he was holding the shares at a company because Marcos ordered.He stood as Mark's dummy.Oh, it's late of PCGG.Well, isn't it proof that someone is stolen?",0.088,0.078,0.833,-0.1531,Negative,sample  admit croni hold share compani marco ordered h stood mark  dummy oh  late pcgg well  proof someon stolen 
6867,6867,@Mrdeejay_ @lenirobredo hi im here for number 1,0.178,0.0,0.822,0.0772,Positive,hi im number
6868,6868,"@ogiediaz @lenirobredo is agree po aq jan mama ogs, if they can?",0.155,0.224,0.621,-0.2732,Negative,agre po aq jan mama ogs  can 
6869,6869,@KitsuneMarga @lenirobredo hahaha😂🤣,0.0,0.0,1.0,0.0,Neutral,hahaha
6870,6870,@kristine_danica @lenirobredo @jpgrobredo maam 😭😭😭 Kapampink na ba ni kuya sherwin?,0.0,0.0,1.0,0.0,Neutral,maam kapampink na ba ni kuya sherwin 
6871,6871,"This is not to say that victory is sure, but the difficulty of an uphill climb will make the victory - the people's victory - so much sweeter.Leni Robredo has clearly inspired our generation.That can't be quantified, paid for, or manufactured.It's real.It's here.In our time.🇵🇭",0.184,0.06,0.756,0.7506,Positive,say victori sure  difficulti uphil climb make victori people  victori much sweeter leni robredo clearli inspir generation that can t quantified  paid for  manufactured it  real it  here in time 
6872,6872,@Myk092815 @janargy @lenirobredo right youtube because there is a love eh,0.318,0.0,0.682,0.6369,Positive,right youtub love eh
6873,6873,"The realization that traditional politicians are scared of clean politics and true servant leadership.So, let's win @lenirobredo and @kikopangilinan and their senatorial line up plus @lukeespshph we deserve better that the likes of #boyings Lie",0.32,0.062,0.618,0.9022,Positive,realiz tradit politician scare clean polit true servant leadership so  let  win senatori line plu deserv better like lie
6874,6874,"@KitsuneMarga @lenirobredo thing really to them ""I have a balloon"" 😂🤣",0.0,0.0,1.0,0.0,Neutral,thing realli  i balloon 
6875,6875,"@Arebee611 @jan_tristan @janargy @lenirobredo yan ang usual query, asan ung Memes Jan.Laughing Stock You Believe in Drop Out Convict https://t.co/othzlMeF49",0.0,0.1,0.9,-0.2732,Negative,yan ang usual query  asan ung meme jan laugh stock believ drop convict
6876,6876,@maryjhoanaaa @lenirobredo your conscience is clear so just ignore them.Because they do that because of that.Most of them are paid hacks anyway.Trolls will always be trolls,0.089,0.095,0.817,-0.046,Neutral,conscienc clear ignor them becaus that most paid hack anyway trol alway troll
6877,6877,"@kristine_danica @lenirobredo @jpgrovredo Beautiful stories of helping both of your children and grandchildren, Kristine and Sherwin💗💗💗💗💗",0.303,0.0,0.697,0.7269,Positive,beauti stori help children grandchildren  kristin sherwin
6878,6878,@gwapo_basta @yesyesyo13 @roxybayotas @lenirobredo it is not my job to educate you.,0.0,0.0,1.0,0.0,Neutral,job educ you 
6879,6879,Ano na @lenirobredo ??Why don't you want to beat the #nagaleaks ??WHAT NOW??Patola ka diba ??,0.0,0.127,0.873,-0.2919,Negative,ano na   whi want beat   what now  patola ka diba   
6880,6880,"@maryjhoanaaa @lenirobredo against!We're right!Un nega comments come from paid trolls.No matter what, they are still coz they are paid.",0.086,0.0,0.914,0.1739,Positive,against we r right un nega comment come paid trolls no matter what  still coz paid 
6881,6881,@Janargy @lenirobredo just because you are trending it doesn't mean you have a huge chance in winning.Why she was trending?Maybe BEC Peope were searching for Leni Fail/Meme/Joke etc.Remember trend don't count as official vote.,0.122,0.0,0.878,0.5106,Positive,trend mean huge chanc winning whi trending mayb bec peop search leni fail meme jok etc rememb trend count offici vote 
6882,6882,"Please ask for the logo by madam vp @lenirobredo 😊 I'm doing my tshirts.

#LENIFURPRESSIDENT2022",0.15,0.0,0.85,0.3182,Positive,pleas ask logo madam vp i m tshirts 
6883,6883,@Keydee21 @janargy @lenirobredo yan po usual people's questions.You look https://t.co/QRPothxlsp,0.0,0.286,0.714,-0.5574,Negative,yan po usual people  questions y look
6884,6884,"Tricia Robredo, son of Presidential Candidate Vice Pres.Leni Robredo.He took part in the Tumbang prison and mural painting, and also jamming with musicians for Leni.#AsPilipino2022

📸: VP Leni Robredo (Facebook) https://t.co/gg72Qhezj1",0.0,0.099,0.901,-0.5106,Negative,tricia robredo  son presidenti candid vice pres leni robredo h took part tumbang prison mural painting  also jam musician leni   vp leni robredo  facebook 
6885,6885,@Kimindar @lenirobredo the friends are crying 😂🤣,0.277,0.277,0.446,0.0,Neutral,friend cri
6886,6886,@Josephichihara @lenirobredo ❤️❤️❤️,0.0,0.0,1.0,0.0,Neutral,
6887,6887,@daddj01 @inquiredotnet @lenirobredo dad --- something really tells me that you're okay but you're not okay.✌️,0.088,0.0,0.912,0.1154,Positive,dad     someth realli tell okay okay 
6888,6888,@Janargy @lenirobredo fake news are coming from the internet.So i guess most infected with disinformation are using google and youtube,0.0,0.279,0.721,-0.7645,Negative,fake news come internet so guess infect disinform use googl youtub
6889,6889,"@Gerrycacanindin come election day I believe the sunshine is on us!The good sun of Victory will shine and favor @lenirobredo and @kikopangilinan!
#LenikikoAllTheway
#TeamradikalangMagmagmagahal
#Neveragain
#NeverForget",0.299,0.0,0.701,0.855,Positive,come elect day believ sunshin us th good sun victori shine favor
6890,6890,"@frvr__potato @lenirobredo against Odiongan, against Romblon!From Looc",0.0,0.0,1.0,0.0,Neutral,odiongan  romblon from looc
6891,6891,I believe that when @lenirobredo wins as well as relationship status I can change 🌸🌸,0.345,0.0,0.655,0.7003,Positive,believ win well relationship statu chang
6892,6892,@Roxybayotas @lenirobredo kappaid😂😂😂😂😂,0.0,0.0,1.0,0.0,Neutral,kappaid
6893,6893,"""Ma'am, here's Cavite! You won't leave, you will never be fought and you will always be fought!
My fellow Caviteño, please join me.Let's meet the next president of the Philippines, President Leni Robredo! ""
#Caviteispink
#Onecaviteforleni https://t.co/2x2lxmzg28 fbwatch",0.246,0.0,0.754,0.815,Positive, ma am  here  cavite  leave  never fought alway fought mi fellow caviteo  pleas join me let  meet next presid philippines  presid leni robredo  fbwatch
6894,6894,"Awesome.Swak and true.To my wife, Mom Kat, I love you.To my real Mama Grace (not on Twitter), I love you.Mom @lenirobredo, love you too madam VP.
#Letlenilead #10ROBREDOFIPPRESIDENT #LENIKIKO2022 #LENIFURPRESIDENT2022",0.391,0.0,0.609,0.9468,Positive,awesome swak true to wife  mom kat  love you to real mama grace  not twitter   love you mom love madam vp 
6895,6895,"As well as nursing students at school tomorrow, as well as the children of VP Leni Robredo",0.219,0.0,0.781,0.4939,Positive,well nurs student school tomorrow  well children vp leni robredo
6896,6896,"Help us #Kakampinks !!

#Lenikiko2022
#LetlenikikoLead2022
#LenirObredo",0.354,0.0,0.646,0.508,Positive,help us   
6897,6897,@kristine_danica @lenirobredo @jpgrobredo official na @kristine_danica?,0.0,0.0,1.0,0.0,Neutral,offici na
6898,6898,"@tellemceejaye @lenirobredo true po sir cj.This was taken back to OVP December 2018. She is so beautiful and very simple.
🌸💖🎀 https://t.co/GPQMV0FVTX",0.256,0.118,0.625,0.6359,Positive,true po sir cj thi taken back ovp decemb beauti simple 
6899,6899,"Capable, strong, and brave - that's what makes up our VP Leni Robredo!✨ She's a definite example of an empowered lady that inspires both the younger generation and her fellow women.💗
""",0.378,0.0,0.622,0.9273,Positive,capable  strong  brave that  make vp leni robredo  definit exampl empow ladi inspir younger gener fellow women  
6900,6900,@tinyrobredo @lenirobredo can someone make a petition?,0.0,0.0,1.0,0.0,Neutral,someon make petition 
6901,6901,@ogiediaz @maamsyj @lenirobredo is that so?#ctto #Lenikikoteam2022 💕💕💕 https://t.co/Q2Ta4YCYQP,0.0,0.0,1.0,0.0,Neutral,so 
6902,6902,@tinyrobredo @lenirobredo push nyo sa upcoming rallies !!!!!!,0.0,0.0,1.0,0.0,Neutral,push nyo sa upcom ralli       
6903,6903,"Bongbong Marcos - former Chief Executive (Governor) of Ilocos Norte.
Poverty Incidence: 4.47%
Human Development Index Rank: #6

Leni Robredo - No Chief Executive Experience.",0.0,0.208,0.792,-0.6705,Negative,bongbong marco former chief execut  governor  iloco norte poverti incidence   human develop index rank  robredo chief execut experience 
6904,6904,"It's fun, it's tedious, it's fun to be united and we provide support for the Angono people for you our next town mother and next president @LenirObredo We are high in Rizalian and we are not paid.
#AngonOforleni #AngonoSpink #HigantwalkForleni https://t.co/2QLBSYVAGV",0.246,0.0,0.754,0.9022,Positive,fun  tedious  fun unit provid support angono peopl next town mother next presid high rizalian paid 
6905,6905,"A number of retired high-ranking officers of both the PNP and the AFP are seeing the next commander-in-chief in Vice President Leni Robredo as they express their support for her presidential bid.#VotePH

Read: https://t.co/o0Sobzegd3 https://t.co/jraiaaoyz5",0.111,0.0,0.889,0.4588,Positive,number retir high rank offic pnp afp see next commander in chief vice presid leni robredo express support presidenti bid  
6906,6906,"@kristine_danica @lenirobredo @jpgrobredo thank you for being open minded.
We'r prying that you are open to discern who will vote for you wil your heart a peace.And whatever your decision, we will all respect.Because, you and your mister prove that you are good",0.119,0.0,0.881,0.6597,Positive,thank open minded we r pri open discern vote wil heart peace and whatev decision  respect because  mister prove good
6907,6907,@lenirobredo @vppilipinas,0.0,0.0,1.0,0.0,Neutral,
6908,6908,@Ratbu8 @jyy16jyy @lenirobredo 😂 The real envy spoke 😂,0.0,0.259,0.741,-0.2732,Negative,real envi spoke
6909,6909,"@Attymatula @lenirobredo you will be just like the Otso straight, as in zero",0.286,0.0,0.714,0.5267,Positive,like otso straight  zero
6910,6910,@Gina59914193 @gmanews @lenirobredo why?,0.0,0.0,1.0,0.0,Neutral,why 
6911,6911,"I just remember Madumb @lenirobredo always said when the son benefited from father's sin ... Naga leaks, Madumb's girls, oh no",0.0,0.244,0.756,-0.7003,Negative,rememb madumb alway said son benefit father  sin     naga leaks  madumb  girls  oh
6912,6912,"The new song, ""Roses"", of ate @nicadelrosario ft.@gabpangilinan makes me want to hug nay leni and thank her for giving us hope amidst the toxicity and darkness of our present administration 🥺

i love you po @lenirobredo 💗 Thank you for your fight for us",0.32,0.139,0.541,0.8658,Positive,new song   roses   ate ft  make want hug nay leni thank give us hope amidst toxic dark present administr love po thank fight us
6913,6913,"I will always thank you, VP @lenirobredo, because I hope for our country!🌷🥺",0.387,0.0,0.613,0.69,Positive,alway thank you  vp hope country 
6914,6914,@Ratbu8 @jyy16jyy @lenirobredo 😂 story to priests 😂,0.0,0.0,1.0,0.0,Neutral,stori priest
6915,6915,Lah!unfortunately others are still watching the fee they call ..@lenirobredo 🥴 https://t.co/hvm9xiq2h2,0.0,0.0,1.0,0.0,Neutral,lah unfortun other still watch fee call   
6916,6916,@jandezra @attymatula @lenirobredo ewan ko sa context you too.You will be overwhelmed out of place.Hiur.,0.079,0.0,0.921,0.0516,Positive,ewan ko sa context too you overwhelm place hiur 
6917,6917,Putangina mo @lenirobredo,0.0,0.0,1.0,0.0,Neutral,putangina mo
6918,6918,@kristine_danica @lenirobredo @jpgrobredo @kristine_danica welcome to the family po.,0.221,0.265,0.515,-0.1531,Negative,welcom famili po 
6919,6919,@kristine_danica @lenirobredo @jpgrobredo yeeees!They seem to have decided that Ate and Kuya.🌸🌸🌸🎀 #iPanalona10to #How,0.0,0.0,1.0,0.0,Neutral,yeeees they seem decid ate kuya 
6920,6920,VP @lenirobredo may request po hahaha,0.321,0.321,0.357,0.0,Neutral,vp may request po hahaha
6921,6921,@kristine_danica @lenirobredo @jpgrobredo stickers po?,0.0,0.474,0.526,-0.5574,Negative,sticker po 
6922,6922,@yasheina @lenirobredo @cheldiokno We love you and your dad and the whole family 🌷🌷🌷🌷☺☺☺ You are a blessing to all of us !!!😚,0.293,0.0,0.707,0.851,Positive,love dad whole famili bless us    
6923,6923,@ogiediaz @lenirobredo https://t.co/SWQE5Chdhh,0.0,0.0,1.0,0.0,Neutral,
6924,6924,Down’s syndrome for Leni!#LenirObredofurPresident #LenirObredo #Lenikiko2022 #Lenikikoteam2022 https://t.co/imeusuafo4,0.0,0.0,1.0,0.0,Neutral,down syndrom leni 
6925,6925,"@Kimindar @lenirobredo will keep on following you even when it comes to Kimindar1, 2 ... 30 accounts 🤗 Bring it on!",0.0,0.0,1.0,0.0,Neutral,keep follow even come kimindar       account bring on 
6926,6926,"VP @lenirobredo is really bad.Everyone will do everything just to the venue.#Letlenilead

CTTO https://t.co/58CekCxvkw",0.0,0.0,1.0,0.0,Neutral,vp realli bad everyon everyth venue 
6927,6927,@carmenzubiaga @bamaquino @lenirobredo,0.0,0.0,1.0,0.0,Neutral,
6928,6928,BBM's trolls @lenirobredo,0.0,0.0,1.0,0.0,Neutral,bbm  troll
6929,6929,@gmanews @lenirobredo tell me not everyone just admit that there is really so called harang yun..but anywhere else let's not bother..the point is just DYQB eh how much is the legit of cavite or bulacan nqumatend dun..ganun lang yun 😁,0.0,0.04,0.96,-0.1511,Negative,tell everyon admit realli call harang yun  but anywher els let  bother  th point dyqb eh much legit cavit bulacan nqumatend dun  ganun lang yun
6930,6930,@kristine_danica @lenirobredo @jpgrobredo please ask me for that,0.247,0.0,0.753,0.3182,Positive,pleas ask
6931,6931,"@gwapo_basta @yesyesyo13 @roxybayotas @lenirobredo so different results nun?Leni won the ballot recount, the Smartmatic thief win?🤣",0.189,0.158,0.652,0.168,Positive,differ result nun leni ballot recount  smartmat thief win 
6932,6932,@Kimindar @lenirobredo please report daw 😂😂😂😂 lakes https://t.co/vszocvzftc,0.247,0.0,0.753,0.3182,Positive,pleas report daw lake
6933,6933,"@Nevlaoretnom @Glends78258313 Absolutely because that is the logic of Jesse's children to @lenirobredo who inherited Madumb of course so remind his children as @jillrobredo
https://t.co/dzturse8KF",0.0,0.0,1.0,0.0,Neutral,absolut logic jesse  children inherit madumb cours remind children    
6934,6934,A Fellow Bicolano and Atheist Fully Supports @lenirobredo,0.318,0.0,0.682,0.4201,Positive,fellow bicolano atheist fulli support
6935,6935,@maryjhoanaaa @lenirobredo keep calm and stay the course.We can do this.,0.187,0.0,0.813,0.3182,Positive,keep calm stay course w this 
6936,6936,@Ahjuicy26 kakaiyaka .... Lord give me my true change.Please give us Leni Robredo as president,0.167,0.0,0.833,0.4215,Positive,kakaiyaka      lord give true change pleas give us leni robredo presid
6937,6937,"@Roelrodriguez07 @lenirobredo @maamsyj @bakakayangga @gisingpilipino @56audrey57 @brujadeldemonio @jeppantes @mrfrankbarang @IPelustre @dochappy95 @dapayni like I said, “desperate times call for desperate measures.”They will intensify their smear campaign against VP because they see the reality on the ground.",0.064,0.122,0.814,-0.3182,Negative,like said  desper time call desper measures they intensifi smear campaign vp see realiti ground 
6938,6938,"If I am a retired military official, I'll also support Leni Robredo's presidential bid.A weak leader can easily be manipulated and taken advantage of, for my own advancement socially and financially.https://t.co/6HQGSLB3HP",0.194,0.15,0.656,0.1531,Positive,retir militari official  i ll also support leni robredo  presidenti bid a weak leader easili manipul taken advantag of  advanc social financially 
6939,6939,The Exorcism of Len Len Rose Episode 1 https://t.co/SPH7IWEAGL via @youtube @lenirobredo,0.0,0.0,1.0,0.0,Neutral,exorc len len rose episod via
6940,6940,"The uniteam will be having a rally tomorrow at bypass road, Santa Clara, Santa Maria Bulacan and here's a bomb threat from VP @lenirobredo supporter.

Please be vigilant everyone !!!https://t.co/JUALKVFOBG",0.167,0.204,0.629,-0.5229,Negative,uniteam ralli tomorrow bypass road  santa clara  santa maria bulacan here  bomb threat vp supporter pleas vigil everyon    
6941,6941,"Vice President Leni Robredo dreams of a day when women are recognized for their strengths and treated as equals rather than need to prove that they, too, can be leaders and trailblazers.

READ: https://t.co/O7NCBbyFevj https://t.co/ob4skxorhb",0.144,0.0,0.856,0.6597,Positive,vice presid leni robredo dream day women recogn strength treat equal rather need prove they  too  leader trailblazers read 
6942,6942,"“Simple” VP Leni Robredo Takes Motorcycle to Grand Rally due to Heavy Traffic https://t.co/mooammja3K
#LenirObredo",0.176,0.0,0.824,0.4588,Positive,simpl vp leni robredo take motorcycl grand ralli due heavi traffic
6943,6943,@Roxybayotas @lenirobredo bobita si ate mai flex lang bag nya .. pweee!,0.0,0.0,1.0,0.0,Neutral,bobita si ate mai flex lang bag nya    pweee 
6944,6944,@tattooedbakerv @lenirobredo ala eh yan palang bwaking mother governor nyo eh bbm.The lintek hit that old age that the brain and the thief were still in a bad mood.It is up to you if you are still in a hurry.Davao has been so upset that we are still in a hurry.,0.0,0.186,0.814,-0.8825,Negative,ala eh yan palang bwake mother governor nyo eh bbm the lintek hit old age brain thief still bad mood it still hurry davao upset still hurry 
6945,6945,"They will just use the people, they have been waiting for a long time.Have mercy on people !!Putangina you really @lenirobredo !!",0.155,0.0,0.845,0.5673,Positive,use people  wait long time hav merci peopl   putangina realli   
6946,6946,"@ogiediaz @lenirobredo no need, our mind and heart for bbmsara only, no need to pay and get somewhere else, hahahahahahaha",0.0,0.254,0.746,-0.5859,Negative,need  mind heart bbmsara only  need pay get somewher else  hahahahahahaha
6947,6947,@gmanews @lenirobredo https://t.co/YMP9T1gigi,0.0,0.0,1.0,0.0,Neutral,
6948,6948,Let @lenirobredo lead then let @constantkc be the presidential spokesperson can u imagine?🔥🔥🔥,0.0,0.0,1.0,0.0,Neutral,let lead let presidenti spokesperson u imagine 
6949,6949,@PauLalayvosa VP @lenirobredo maybe help ..,0.351,0.0,0.649,0.4019,Positive,vp mayb help   
6950,6950,Hahaha i also found @francecatura very @lenirobredo ka jan hahahhahaha https://t.co/0uipzathe0,0.286,0.0,0.714,0.5574,Positive,hahaha also found ka jan hahahhahaha
6951,6951,"Tiktok Influencer Jam Magno, VP Leni Robredo, after Magar ... https://t.co/xjczh8VKPB via @youtube 🤭🤣🤣🤣 .. ”Calm down to sleep at night“",0.0,0.0,1.0,0.0,Neutral,tiktok influenc jam magno  vp leni robredo  magar     via    calm sleep night
6952,6952,"Presidential candidate Vice Pres.Leni Robredo, in Candidatalks Gonusiness Forum, refutes the accusation made by Cavite 7th District Rep.Boying Remulla that the attendees of a campaign rally in General Trias, Cavite last Friday were paid P500 each.https://t.co/KPY8NV3TDQ",0.0,0.056,0.944,-0.25,Negative,presidenti candid vice pres leni robredo  candidatalk gonusi forum  refut accus made cavit th district rep boy remulla attende campaign ralli gener trias  cavit last friday paid p    each 
6953,6953,@Roelrodriguez07 @Lenirobredo @maamsyj @ceebee_em @bakakayanggangpilipino @56Audrey57 @BrujadelDelmonio @jeppantes @mrfrankbarang @ipelustre @dochappy95 @dapinni juicecollored no more than that.Shame on their skin they are dreaming,0.0,0.091,0.909,-0.296,Negative,juicecollor that sham skin dream
6954,6954,@gwapo_basta @yesyesyo13 @roxybayotas @lenirobredo overwhelming but dismissed by the Supreme Court?,0.329,0.0,0.671,0.7096,Positive,overwhelm dismiss suprem court 
6955,6955,@HereForalden @Thomasians4Leni @lenirobredo have them check it again.They may have just been overwhelmed by the register of the register.,0.062,0.0,0.938,0.0516,Positive,check again they may overwhelm regist register 
6956,6956,"@Kimindar @lenirobredo ""she's blocked me"" 💀",0.0,0.344,0.656,-0.2732,Negative, she  block me 
6957,6957,@Kimindar @lenirobredo PINLLAWS IN EXTREME PANIC MODE.,0.0,0.402,0.598,-0.6166,Negative,pinllaw extrem panic mode 
6958,6958,"We can do this for VP Leni!
Lets do it #kakampinks

#LenirObredo
#Lenikiko2022",0.0,0.0,1.0,0.0,Neutral,vp leni let
6959,6959,@Cheldiokno @lenirobredo @saabmagalona 🧚🏼‍♀️💕,0.0,0.0,1.0,0.0,Neutral,
6960,6960,@Jackiel29024924 @lenirobredo luh scary,0.0,0.516,0.484,-0.4939,Negative,luh scari
6961,6961,"@I94HESGF @aarielstyles “Im not gonna expect for one direction to comeback anymore but I will be expecting for you to win, Vice President Leni (Robredo)!”",0.193,0.0,0.807,0.7574,Positive,im gonna expect one direct comeback anymor expect win  vice presid leni  robredo  
6962,6962,"In the Kandidatalks go business forum, in collaboration with one news, presidential candidate vice president Leni Robredo hits back at Rep.Boying Remulla after his false accusation against her supporters who attended a campaign rally in Cavite.

https://t.co/z4F2A8MKRC",0.075,0.051,0.874,0.2263,Positive,kandidatalk go busi forum  collabor one news  presidenti candid vice presid leni robredo hit back rep boy remulla fals accus support attend campaign ralli cavite 
6963,6963,@lenirobredo 💕🧚🏼‍♀️,0.0,0.0,1.0,0.0,Neutral,
6964,6964,@Lenirobredo Korik,0.0,0.0,1.0,0.0,Neutral,korik
6965,6965,Your supporters are so rude @lenirobredo you read comments on @sandromarcos7's birthday if you didn't follow BBM why would you waste time to visit his tweets?,0.091,0.19,0.719,-0.4927,Negative,support rude read comment  s birthday follow bbm would wast time visit tweets 
6966,6966,@Cheldiokno @lenirobredo @saabmagalona @saabmagalona where can i get that shirt 😉,0.0,0.0,1.0,0.0,Neutral,get shirt
6967,6967,@oslecjunior @lenirobredo 👆💖,0.0,0.0,1.0,0.0,Neutral,
6968,6968,"In the government opposite Madame President @lenirobredo, LIFE ALL !!!!💗💅 https://t.co/MNJVTMQH3s",0.0,0.0,1.0,0.0,Neutral,govern opposit madam presid life     
6969,6969,"We feel @Lenirobredo’s Genuine Love for Country, for us, & amp;We genuinely love her back.No other #leadership inspires such love.This love is hard to beat.Love is the most powerful energy in the universe.#RadikalNo Love #RosasAng Open
https://t.co/RCZCUXQIWE",0.461,0.026,0.513,0.9771,Positive,feel genuin love country  us  amp w genuin love back no inspir love thi love hard beat lov power energi universe  love open
6970,6970,@kerwinkiffy @lenirobredo meeeeee ....,0.0,0.0,1.0,0.0,Neutral,meeeeee     
6971,6971,"Surigao del Sur🤗💗 is ready
@Lenirobredo @Aikarobredo @jpgrobredo @jillrobredo
#BusPresident
#Lenikiko2022
#LENIFURPRESSIDENT2022 https://t.co/FGN7QJ6OEE",0.172,0.0,0.828,0.3612,Positive,surigao del sur readi
6972,6972,@Yesyesyo13 @Brymac9168 @roxybayotas @lenirobredo pabakas sir .. 500k ..,0.0,0.0,1.0,0.0,Neutral,pabaka sir    k   
6973,6973,@summerpf30 @avrilla1979 @yahooph @lenirobredo yan..not fake news.basa ... https://t.co/3b8giown1b,0.0,0.279,0.721,-0.4767,Negative,yan  not fake news basa    
6974,6974,@ogiediaz @lenirobredo EARLLY MANY KAKAMFAKE AND HYPOCRITES!,0.0,0.0,1.0,0.0,Neutral,earlli mani kakamfak hypocrites 
6975,6975,"@Bagbongforph @lenirobredo @pinoyakoblog OMG.Weak.It makes sense to use DP of clebrities or public figures as fans, but to use photos of a private individual ???

Well, understand the argument.Here's another receipt:
https://t.co/lazjimPRBF",0.096,0.0,0.904,0.4922,Positive,omg weak it make sens use dp clebriti public figur fans  use photo privat individu    well  understand argument here  anoth receipt 
6976,6976,@ogiediaz @lenirobredo ogie you pay boying remulla?,0.0,0.189,0.811,-0.1027,Negative,ogi pay boy remulla 
6977,6977,"@kitsuneMarga @lenirobredo case fly to heaven
I have never seen
Fly pala😜

That's the endgame on May 9😂🤣
#Nagaleaks
#ShoplifterForlenie",0.155,0.0,0.845,0.5106,Positive,case fli heaveni never seenfli palathat  endgam may
6978,6978,@all_enguanzon @lenirobredo thank you !!!,0.458,0.0,0.542,0.5229,Positive,thank    
6979,6979,@KyLievogue___ @lenirobredo 😂😂😂,0.0,0.0,1.0,0.0,Neutral,
6980,6980,We may be outnumbered with mayors and barangay captains but we will never be defeated.VP Leni Robredo will win Masbate by a huge margin.,0.28,0.0,0.72,0.8462,Positive,may outnumb mayor barangay captain never defeated vp leni robredo win masbat huge margin 
6981,6981,@kristine_danica @lenirobredo @jpgrobredo welcome Kapampink .. Ayeah win110.😍,0.3,0.0,0.7,0.4588,Positive,welcom kapampink    ayeah win    
6982,6982,"@summerpf30 @johenr95263235 @lenirobredo no eh, we know how good we are, and not including lbm there",0.152,0.115,0.733,0.1779,Positive,eh  know good are  includ lbm
6983,6983,@ogiediaz @lenirobredo correct,0.0,0.0,1.0,0.0,Neutral,correct
6984,6984,@summerpf30 @johenr95263235 @lenirobredo oh why are you crying?Are you butthurt?You don't have to bark when VP's supporters increased,0.251,0.0,0.749,0.6553,Positive,oh crying ar butthurt y bark vp  support increas
6985,6985,@tellemceejaye @lenirobredo i agree!,0.583,0.0,0.417,0.4199,Positive,agree 
6986,6986,@malayangph @Lenirobredo is peaceful when he has not had an election he has ruined Dad Digong.You're embarrassing,0.14,0.249,0.611,-0.3612,Negative,peac elect ruin dad digong you r embarrass
6987,6987,"@summerpf30 @jacoolitos @johenr95263235 @LenirObredo nor do you have a degree to take on, you believe in fake news hahaha don't cry",0.234,0.118,0.648,0.4685,Positive,degre take on  believ fake news hahaha cri
6988,6988,"@bayangbarrios @lenirobredo you continue to inspire me!Especially your music.I will never forget the first time I heard you perform at the Philippine Pavilion in Shanghai way back 2010. Since then, I've been a fan.And thank you for supporting VP!",0.256,0.0,0.744,0.8847,Positive,continu inspir me especi music i never forget first time heard perform philippin pavilion shanghai way back sinc then  i v fan and thank support vp 
6989,6989,no matter how good he is that the team is more believed to be Leni Robredo's team ... go ahead and find a junior.,0.153,0.084,0.763,0.2023,Positive,matter good team believ leni robredo  team     go ahead find junior 
6990,6990,"This is a suspicion!
#Lenikiko2022
#LenirObredo
#TROPA2022
#KikoangManokko",0.0,0.325,0.675,-0.4389,Negative,suspicion 
6991,6991,@ogiediaz @lenirobredo https://t.co/3rg8SPHABP,0.0,0.0,1.0,0.0,Neutral,
6992,6992,@itsmdnaga @vicosotto @lenirobredo demanding!,0.0,0.422,0.578,-0.2942,Negative,demanding 
6993,6993,"@burntheb00k @lenirobredo ""canvas paper"" said the printing shop!Beautiful !!!",0.0,0.0,1.0,0.0,Neutral, canva paper  said print shop beauti    
6994,6994,"@_whorxbredo @lenirobredo I love it!Case in point maybe crying
🌷🌷🌷#Lenikiko2022",0.308,0.212,0.48,0.3382,Positive,love it cas point mayb cri
6995,6995,@daksdaw14 @lenirobredo the April 3 debate i think for senatoriables ..,0.0,0.0,1.0,0.0,Neutral,april debat think senatori   
6996,6996,"Mommy @lenirobredo when is it here in North Luzon, Isabela? 🥺",0.0,0.0,1.0,0.0,Neutral,mommi north luzon  isabela 
6997,6997,"@maryjhoanaaa @Lenirobredo those who ask that are the corruption of society, blind to the hope that something will change.Answer 'Nothing' or 'You are still abusive' and their world will break",0.079,0.188,0.734,-0.6124,Negative,ask corrupt society  blind hope someth change answ  nothing   you still abusive  world break
6998,6998,@bhevzkyren @lenirobredo https://t.co/8gxqerjcgo,0.0,0.0,1.0,0.0,Neutral,
6999,6999,@ogiediaz @lenirobredo Who is the first candidate to destroy ??D B PINLLANG ... MY GOSH !!!!!,0.0,0.264,0.736,-0.7208,Negative,first candid destroy   d b pinllang     gosh      
7000,7000,VP @LenirOBredo I just ask you when is your schedule for going to Occidental Mindoro?Do the volunteers tell us that March 3 do you have to visit?,0.0,0.0,1.0,0.0,Neutral,vp ask schedul go occident mindoro do volunt tell us march visit 
7001,7001,@Intz1021 @garnet_strike @lenirobredo 👍🏽👍🏽👍🏽,0.0,0.0,1.0,0.0,Neutral,
