,Unnamed: 0,Translated_Tweet,Positive,Negative,Neutral,Compound,Sentiment,Cleaned
9598,9598,"@manilabulletin to each his own, we will vote BBM for President, whether he will make noise or not.",0.0,0.0,1.0,0.0,Neutral,own  vote bbm president  whether make nois not 
9599,9599,@Ricydarian cgurado ako c bbm yun,0.0,0.0,1.0,0.0,Neutral,cgurado ako c bbm yun
9600,9600,"Pasang gembok electronic in motorcycle, dijamin aman & amp;Gak ribet.BBM 7FC70DAF",0.0,0.0,1.0,0.0,Neutral,pasang gembok electron motorcycle  dijamin aman amp gak ribet bbm fc  daf
9601,9601,@Abscbnnews of course as a loyal family.It hurts Toni G. All I really want to know is does it intend to remove Toni G of management after hosting BBM and Sara's proclamation rally?,0.135,0.089,0.776,0.1513,Positive,cours loyal family it hurt toni g  realli want know intend remov toni g manag host bbm sara  proclam rally 
9602,9602,"@iamwhatiam30 anti-marcos keeps on teasing bbm supporters for having ""anger issues"" then what the fuck is this?You call this ""Right"" I guess its time to revise the bill of rights should have the right to make people different in life!",0.062,0.188,0.75,-0.7088,Negative,anti marco keep teas bbm support  anger issues  fuck this you call  right  guess time revis bill right right make peopl differ life 
9603,9603,@Rayo_Delaverdad @estelleselfie @jayeel_cornelius here is what BBM's blind supporters cannot accept!#They,0.214,0.181,0.604,0.126,Positive,bbm  blind support cannot accept 
9604,9604,@RevelUVIEE1 @pmjamilla let the people decide and vote 😊#BBM for President and for sure I will vote for him,0.119,0.0,0.881,0.3182,Positive,let peopl decid vote presid sure vote
9605,9605,"@143_foreverjlv and for sure Sara knows she's better than BBM.After all, Sara is even more qualified lol",0.372,0.0,0.628,0.8062,Positive,sure sara know better bbm after all  sara even qualifi lol
9606,9606,"The owner of the Tiktok Social Media account where a supposed assassination plot against presidential candidate Ferdinand “Bongbong” R. Marcos, Jr.(BBM) was posted has denied uploading the video.

Read: https://t.co/ouyj4O4O4T https://t.co/VSOI1Eg9QR",0.0,0.195,0.805,-0.7783,Negative,owner tiktok social media account suppos assassin plot presidenti candid ferdinand bongbong r  marcos  jr  bbm  post deni upload video read 
9607,9607,"Just update, there is still no clear platform on his website.

88 days left until election.

#Bbmdawal #bbm #bbmnumber1s lies #bbmsara2022",0.102,0.195,0.703,-0.34,Negative,update  still clear platform website    day left election  lie
9608,9608,BBM Leni's Work Destroyed!SAPUL NG TIKOKER!https://t.co/JEB1RS3osy via @youtube,0.0,0.0,1.0,0.0,Neutral,bbm leni  work destroyed sapul ng tikoker  via
9609,9609,Bbm,0.0,0.0,1.0,0.0,Neutral,bbm
9610,9610,"Yar Qaramar Yarinya Zata Kalleka Tace wai Ita Bata Facebook Sai Dai Twitter, Facebook is full of bullshit.Sai kayi kyakkyawan bincike ka such ache kayi 2go da bbm da uwarta lokacin tana secondary 😒",0.0,0.075,0.925,-0.3818,Negative,yar qaramar yarinya zata kalleka tace wai ita bata facebook sai dai twitter  facebook full bullshit sai kayi kyakkyawan bincik ka ach kayi go da bbm da uwarta lokacin tana secondari
9611,9611,@Katigil2029 ganon i can't even ibuto d n mn c chez escudero ka walan ng bbm sara !!,0.0,0.0,1.0,0.0,Neutral,ganon can t even ibuto n mn c chez escudero ka walan ng bbm sara   
9612,9612,"Impian Yang Tidak Terlaksana Adalah Impian Yang Terpenjara Oleh Musuh Nomor Satu, Yaitu Takut Gagal.Gembok motor electronic bbm 7fc70daf",0.0,0.0,1.0,0.0,Neutral,impian yang tidak terlaksana adalah impian yang terpenjara oleh musuh nomor satu  yaitu takut gagal gembok motor electron bbm fc  daf
9613,9613,"To my BBM friends, I'm not fighting don't worry huhuhu",0.366,0.143,0.491,0.4887,Positive,bbm friends  i m fight worri huhuhu
9614,9614,"TP happy, invited to dinner with BBM and Liza Marcos, with the child ... https://t.co/FT6TJZC4ZZ via @youtube",0.188,0.0,0.812,0.5719,Positive,tp happy  invit dinner bbm liza marcos  child     via
9615,9615,@Pbbkumu_marites @pebbles879 @the1_afterglow it's not about toni supporting bbm .. the fact that his religious beliefs and political beliefs are not compatible .. we don't care if robin padilla supports bbm fits naman sakanya ..Christians don't want a liar yet she's supporting marcos,0.104,0.174,0.722,-0.3527,Negative,toni support bbm    fact religi belief polit belief compat    care robin padilla support bbm fit naman sakanya   christian want liar yet support marco
9616,9616,"Gemurai Tour & amp;Travel
CP: 0811 98 330 39 (#IQBALSepTari)
BBM: 53E6A48F",0.0,0.0,1.0,0.0,Neutral,gemurai tour amp travelcp    bbm  e a  f
9617,9617,@Gaudiquiballo @edenagu43721338 The size of BBM is probably the size of him as well as Toni that I was very idolized before was the same 🤣🤣🤣,0.08,0.0,0.92,0.2732,Positive,size bbm probabl size well toni idol
9618,9618,"@Danbesbris yeah, I use BBM, but I think people need to hear it more with real world examples because so many people are just about PTS and rebs.",0.06,0.0,0.94,0.1531,Positive,yeah  use bbm  think peopl need hear real world exampl mani peopl pt rebs 
9619,9619,I could just hear the blackberry keys typing this into bbm,0.0,0.0,1.0,0.0,Neutral,could hear blackberri key type bbm
9620,9620,"The NBI on Wednesday disclosed the “surrender” of the social media account owner who allegedly threatened to “assassinate” BBM.No charges were filed and the person of interest was set free after volunteering his presence at the NBI office in Manila.

https://t.co/PE8IQUWMQO",0.13,0.105,0.764,0.296,Positive,nbi wednesday disclos surrend social media account owner allegedli threaten assassin bbm no charg file person interest set free volunt presenc nbi offic manila 
9621,9621,@sophiezab @barnabychuck BBM has realistic platforms.Not just like Lenlen who is very unrealistic of most platforms and no substance he says 😂🤮🤮,0.1,0.099,0.801,0.0094,Neutral,bbm realist platforms not like lenlen unrealist platform substanc say
9622,9622,@Hornyyyyyy_123 @clingysipozzie @iamsuperbianca it is not only toni who supports bbm sara.Bat Toni just targets you hoooy dame actress supporting bbm now ogags anyway.,0.197,0.0,0.803,0.6597,Positive,toni support bbm sara bat toni target hoooy dame actress support bbm ogag anyway 
9623,9623,"The NBI on Wednesday disclosed the “surrender” of the social media account owner who allegedly threatened to “assassinate” BBM.No charges were filed and the person of interest was set free after volunteering his presence at the NBI office in Manila.

https://t.co/add5h0u2ei",0.13,0.105,0.764,0.296,Positive,nbi wednesday disclos surrend social media account owner allegedli threaten assassin bbm no charg file person interest set free volunt presenc nbi offic manila 
9624,9624,Headway Footwear - Alive Brown (Size 40-44) Info SMS: 087809264540 BBM: 27F20B54 #HandMadeshoes #Headway https://t.co/jcsozwcu53,0.167,0.0,0.833,0.3818,Positive,headway footwear aliv brown  size      info sms  bbm  f  b  
9625,9625,@Jtellub @nnayram86 @senleiladelima booooo!You're a BBM fanatic BBM!Los los mo!You don't even have to!,0.0,0.0,1.0,0.0,Neutral,booooo you r bbm fanat bbm lo lo mo you even to 
9626,9626,"@Tomwardle7 Some of the best player rank pages show you the value of each category.BBM has a good one, for instance, and it's free.",0.403,0.0,0.597,0.9153,Positive,best player rank page show valu category bbm good one  instance  free 
9627,9627,@Edenagu43721338 🤣🤣🤣Yan bbm is the léon non wtf,0.0,0.352,0.648,-0.5859,Negative,yan bbm lon non wtf
9628,9628,Just found out with BBM just pretending to be Leni hahaha bitch that fake you DADA!U're just line ur siblings,0.177,0.255,0.568,-0.4926,Negative,found bbm pretend leni hahaha bitch fake dada u r line ur sibl
9629,9629,Right feeling dadaist but bbm imo president lol,0.452,0.0,0.548,0.6059,Positive,right feel dadaist bbm imo presid lol
9630,9630,For Brandon to Deal with Terry.🕯🕯,0.0,0.0,1.0,0.0,Neutral,brandon deal terry 
9631,9631,Do I have a classmate of college BBM ??Or neutral ???Luhhh and teacher !!!! ???Hoooy debt,0.0,0.263,0.737,-0.6836,Negative,classmat colleg bbm   or neutral    luhhh teacher         hoooy debt
9632,9632,@Penny_lane_bbm qqq can suck it today,0.0,0.367,0.633,-0.4404,Negative,qqq suck today
9633,9633,@manilabulletin @mb_rantonio if this is how many people have been hoping for Leni then why are they still crying about toni in BBM rally ???Are you still sure ??,0.172,0.088,0.739,0.4515,Positive,mani peopl hope leni still cri toni bbm ralli    are still sure   
9634,9634,@bbm_stan6 wahala dey o,0.0,0.0,1.0,0.0,Neutral,wahala dey
9635,9635,Bbm the truth.Let's keep Positive Campaigning for ❤️❤️❤️BBSara💚💚to Ensure Victory ✌️,0.408,0.0,0.592,0.7351,Positive,bbm truth let  keep posit campaign bbsarato ensur victori
9636,9636,Then he is BBM because his grandparents' lives are beautiful.,0.302,0.0,0.698,0.5994,Positive,bbm grandparents  live beautiful 
9637,9637,@inno_sbk I think it is being exposed to BBN for so long so they forgot about BBM audience.Always fearing being dragged but BBM audience are more of engagers and observers than draggers and judgers,0.08,0.126,0.794,0.0817,Positive,think expos bbn long forgot bbm audience alway fear drag bbm audienc engag observ dragger judger
9638,9638,"#Discount 35% |
Rp.235.000 -& gt;Rp.152.750 |
ESTER OUTER |
WA: 087821272320 |BBM: D2004C86 |
https://t.co/jddunjcz6r",0.0,0.0,1.0,0.0,Neutral, rp            gt rp          ester outer  wa   bbm  d    c  
9639,9639,@Penny_lane_bbm show me a chart.Show me entries ... exits.If you're consistent in following your rules and you've got a even even slight edge you will be profitable,0.108,0.0,0.892,0.4404,Positive,show chart show entri     exits if consist follow rule got even even slight edg profit
9640,9640,"BBM SUPPORTERS: LIVING IN THE PRESENT AND HOPE FOR THE FUTURE

KAPAMPWETS: LIVING During Martial Law days they are clueless about

😂😂😂 #UNeBeambBMSara",0.244,0.084,0.672,0.6971,Positive,bbm supporters  live present hope futurekapampwets  live martial law day clueless
9641,9641,@krysslans here's the answer.Or maybe all the time with a vote vote for BBM e changed mind.,0.0,0.0,1.0,0.0,Neutral,here  answer or mayb time vote vote bbm e chang mind 
9642,9642,"@T_CARMEN22 They got all their strategies wrong, they forgot how we like BBM, there is no BB without disagreements/fights😭",0.105,0.223,0.672,-0.4215,Negative,got strategi wrong  forgot like bbm  bb without disagreements fight
9643,9643,Headway Footwear - Trust Dark Rown (Size 40-44) Info SMS: 087809264540 BBM: 27F20B54 #HandMadeshoes #Headway https://t.co/kqchqrlmrp,0.191,0.0,0.809,0.5106,Positive,headway footwear trust dark rown  size      info sms  bbm  f  b  
9644,9644,@Penny_lane_bbm I don't care about your PNL.I care more than you followed your plan.Piano is just flex.,0.0,0.273,0.727,-0.6435,Negative,care pnl i care follow plan piano flex 
9645,9645,@_Turnipking_ @theDawnchang if Leni closed ABSCBN where I worked of course I would be angry too.🙄🙄🙄 BBM is not the only issue here.They have something to do.,0.0,0.121,0.879,-0.5106,Negative,leni close abscbn work cours would angri too  bbm issu here they someth do 
9646,9646,"Seems like Big Brother has a crush on Acacia, cause wow always in the frame 🤦🏿‍♀️
#Bbm #bbmzansi",0.288,0.073,0.639,0.6908,Positive,seem like big brother crush acacia  caus wow alway frame
9647,9647,@Alexcwriting @anbadre @authorkaiharris @bipolarbattle @bbm_nonfiction @correctionalme1 @debBieSttoryies @gavingdes7 @giulia_listo @Hhensell @ink_tides @irishgirl692 @tweetables_com you also - thank you 🌸,0.135,0.0,0.865,0.3612,Positive,also thank
9648,9648,@Philippines2022 SOLID BBM,0.538,0.0,0.462,0.3254,Positive,solid bbm
9649,9649,@Bbmzansi theba my guy #bbm,0.0,0.0,1.0,0.0,Neutral,theba guy
9650,9650,"I just found out my ex best friend is a BBM ... you are a girl, so maybe you idolize her because you both ran away from what you owe?Like hello 1.2k did I just go from you eh and you wont make paid pa?🙄",0.166,0.0,0.834,0.8299,Positive,found ex best friend bbm     girl  mayb idol ran away owe lik hello k go eh wont make paid pa 
9651,9651,"@Pinoyakoblog @yescppicache 🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9652,9652,"@Whatelver @Pepalerts BBM is just in philarena.All I know is that Marcoleta, Gadon and other disgusting trap against ABSCBN are also Toni.",0.0,0.231,0.769,-0.6908,Negative,bbm philarena al know marcoleta  gadon disgust trap abscbn also toni 
9653,9653,"but apparently she just quite repeated it ""because she doesn't like BBM and DU30?I told her I dont, and as I expected she hit me with a why follow up question",0.0,0.09,0.91,-0.395,Negative,appar quit repeat  becaus like bbm du   i told dont  expect hit follow question
9654,9654,"Lilo had asked me earlier, she's curious if I am ever hiding my political posts to Dad who is a DDS and a BBM supporter.I asked her what does she mean in an attempt to get more out of her or at least to have her explain why she even came up with the question in the first place",0.039,0.038,0.923,0.0258,Neutral,lilo ask earlier  curiou ever hide polit post dad dd bbm supporter i ask mean attempt get least explain even came question first place
9655,9655,"@inquiredotnet 🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9656,9656,@Rlou926 return again gagow🤣🤣🤣🤣🤣🤣 act Depress you will watch the BBM rally dhil d you can believe that we have a lot of dba🤣🤣🤣🤣,0.0,0.132,0.868,-0.4939,Negative,return gagow act depress watch bbm ralli dhil believ lot dba
9657,9657,@Mang_inasar i have a nblock on fb because i d nman close tpos bbm.😂😂Meron yet to be resolved.😁,0.0,0.0,1.0,0.0,Neutral,nblock fb nman close tpo bbm meron yet resolved 
9658,9658,@Geraldsamonteza who is that opinionated?You pay for your ABIAS tax!Why do you blame Prrd and BBM and then your boss has come!Y'all were just mere puppets !!!!,0.0,0.166,0.834,-0.6083,Negative,opinionated y pay abia tax whi blame prrd bbm boss come y al mere puppet     
9659,9659,My BBM is in this part.,0.0,0.0,1.0,0.0,Neutral,bbm part 
9660,9660,【再 掲】 インドネシア で モバイル チャット 人気 ナンバ ナンバ ナンバ ナンバ/T.co/VFAGIIZLUI,0.0,0.0,1.0,0.0,Neutral,
9661,9661,@sarahelago Dawn Chang.There you go.You don't care about cnu you choose.So cguro do not know how to cnu pnili ni toni gonzaga.Hndi lng nman c toni the artist from abs cbn supported by bbm sarah.There are more dzaeee.You are all focused on Toni.Shakeettt vahhh,0.103,0.055,0.842,0.312,Positive,dawn chang ther go you care cnu choose so cguro know cnu pnili ni toni gonzaga hndi lng nman c toni artist ab cbn support bbm sarah ther dzaeee you focus toni shakeettt vahhh
9662,9662,Mempercepat pembakaran lemak dn mengonrol wrat badan sera efetif !! more info sms/bbm 085321531037/2962ac8f https://t.co/goelnkc0zt,0.0,0.0,1.0,0.0,Neutral,mempercepat pembakaran lemak dn mengonrol wrat badan sera efetif    info sms bbm      ac f
9663,9663,#Keponotes Punya Bbm?,0.0,0.0,1.0,0.0,Neutral,punya bbm 
9664,9664,"@ninzkiiie_tw @alfredogenom this only shows the love & amp;Support for Ferdinand R. Marcos Jr.& amp;Sara Duterte together with their senatorial team.God bless our country, future led by BBM & amp;Filipinos.❤️✌️💚👊🏻",0.212,0.0,0.788,0.7906,Positive,show love ampupport ferdinand r  marco jr   ampara dutert togeth senatori team god bless country  futur led bbm amp filipinos 
9665,9665,We BBMs do we not tell the artists who support your Leni but do you really hate the Artists who support BBM?Diko gets hahahahahhhahhahhha,0.169,0.172,0.659,-0.2708,Negative,bbm tell artist support leni realli hate artist support bbm diko get hahahahahhhahhahhha
9666,9666,"@Abscbnnews so so funny story .... what is BBM's fan?

 What about death threats to VP Leni?Ba nbi ba nbi.?",0.216,0.244,0.54,-0.2146,Negative,funni stori      bbm  fan  death threat vp leni ba nbi ba nbi  
9667,9667,"@theledawnchang 🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9668,9668,@Adamleeshaw @futurshock101 you attack again and you have a lot of money.All Government Agencies are cleared of ABS-CBN.So what a violation of the law.BBM and his allies have many cases.You just learned a cellphone and socmed you are so smart,0.111,0.143,0.747,-0.3418,Negative,attack lot money al govern agenc clear abs cbn so violat law bbm alli mani cases y learn cellphon socm smart
9669,9669,@Pebbles879 @the1_afterglow that's really the case toxic words.Even if we know the end of their anger at Toni G. is only because of Marcoleta but because of her BBM supporter.,0.08,0.071,0.848,0.0772,Positive,that  realli case toxic words even know end anger toni g  marcoleta bbm supporter 
9670,9670,I had this co-worker to post to his socmed about her Christianity but I have always seen her hang out in the comment section of the sign and other BBM pages.Very plastic,0.0,0.0,1.0,0.0,Neutral,co work post socm christian alway seen hang comment section sign bbm pages veri plastic
9671,9671,Hello Jakarta!Studio we have a great time in Jakarta.DANGAN HARDA YG COMPETITIF.Untuk Info BBM 7DBF66E8 :),0.362,0.0,0.638,0.8122,Positive,hello jakarta studio great time jakarta dangan harda yg competitif untuk info bbm dbf  e 
9672,9672,"🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9673,9673,@Thejoeyjason ok then.Nothing really.😂 oh oh he might be crazy if you think you can prove that bbm is so much better.You have no proof or facts in whatever you say here.Last reply ko na to coz you are a waste of time.Next time you will contribute.Don't be pure Mema.,0.04,0.136,0.824,-0.6369,Negative,ok then noth really  oh oh might crazi think prove bbm much better y proof fact whatev say here last repli ko na coz wast time next time contribute don t pure mema 
9674,9674,"When gay, Leni!
When it's straight, BBM!

It's ok to be gay, just in mind.You, you're straight but mindless!

Hope the two are ok yesterday.But Ateng😁 has a point",0.318,0.102,0.581,0.7332,Positive,gay  leni when straight  bbm it  ok gay  mind you  straight mindless hop two ok yesterday but ateng point
9675,9675,Good debate for drunk hahahahaha Bbm vs.Leni Supporter,0.403,0.194,0.403,0.3818,Positive,good debat drunk hahahahaha bbm vs leni support
9676,9676,Wahala for who no like gash1 biko.😂😂❤,0.258,0.227,0.515,0.0772,Positive,wahala like gash  biko 
9677,9677,@Paulsoriano1017 just for the money from BBM,0.0,0.0,1.0,0.0,Neutral,money bbm
9678,9678,@manilabulletin he would have known that the 2nd choice of man was Isko not Len² so he would be careful of Isko.Because Ping and BBM's Voters have changes to Isko!Isko could have them!🥶🥶🥶,0.064,0.0,0.936,0.2924,Positive,would known nd choic man isko len would care isko becaus ping bbm  voter chang isko isko could them 
9679,9679,"@yourgirlarixx lol did I miss the issue when he endorsed Marcoleta not to BBM, who led the closure of ABS CBN.talk

Wahaha style mo bulok!Do you have a cough in the brain?",0.151,0.047,0.801,0.5411,Positive,lol miss issu endors marcoleta bbm  led closur ab cbn talkwahaha style mo bulok do cough brain 
9680,9680,@bagbongmarcos @bongbongmarcos solid until the end of the support ❤️Praying for Victory to our future President BBM & amp;VP Sarah.✌️👊,0.202,0.0,0.798,0.5106,Positive,solid end support pray victori futur presid bbm amp vp sarah 
9681,9681,"What do you think about having your dishes on display in the kitchen?

Maria Casula, BBM
https://t.co/vqnr1Fouey https://t.co/FWE16D6SR1 https://t.co/o9savygdwq",0.0,0.0,1.0,0.0,Neutral,think dish display kitchen maria casula  bbm
9682,9682,Watch it.BBM opponents have reported only https://t.co/SZQamKorpo via @youtube,0.0,0.0,1.0,0.0,Neutral,watch it bbm oppon report via
9683,9683,"In your opinion only but for us the majority we support
🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.202,0.0,0.798,0.5499,Positive,opinion us major support
9684,9684,"@Pebbles879 @pbbkumu_marites teh know ur facts you know there eh i didn't even say bbm because of the closure of abs.Clearly, you have no idea Marcoleta so you do research hah.Tang4",0.0,0.071,0.929,-0.296,Negative,teh know ur fact know eh even say bbm closur abs clearly  idea marcoleta research hah tang 
9685,9685,"If you are for Leni, go!
If you want BBM, no problem!
If you will vote for Isko or Ping, let's go!
If you think Pacquiao is the right choice, that's ok!

Just dont call people stupid, stupid or brainwash just because you have a dissenting opinion.",0.185,0.089,0.726,0.6508,Positive,leni  go if want bbm  problem if vote isko ping  let  go if think pacquiao right choice  that  ok just dont call peopl stupid  stupid brainwash dissent opinion 
9686,9686,"For information on how to buy my NFTS!
How To Buy Blayne Macauy Nfts https://t.co/77Muxzokby",0.0,0.0,1.0,0.0,Neutral,inform buy nfts how buy blayn macauy nft
9687,9687,@Garycruz88 that is the election and then crying again bbm you have been cheated hahha.Asa for the fake survey.,0.0,0.373,0.627,-0.8591,Negative,elect cri bbm cheat hahha asa fake survey 
9688,9688,"🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9689,9689,"The Audacity of Marcos Apologists to Post

""Quiet, but not blind""

BBM's Vision of BBM has no concrete plans and products.
You will still use the ""RESPECT"" PWE",0.088,0.15,0.762,-0.2554,Negative,audac marco apologist post quiet  blind bbm  vision bbm concret plan products y still use  respect  pwe
9690,9690,"@gangbadoy 🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9691,9691,@Sandromarcos7 I will always include Marcos Fam to my prayer that they will always take care of them and guide them in their fight.Hope BBM wins the election for better 🇵🇭🇵🇭🇵🇭🙏🙏🙏,0.266,0.0,0.734,0.8689,Positive,alway includ marco fam prayer alway take care guid fight hop bbm win elect better
9692,9692,@Nikkorms Team Bbm and Sara 💪 out,0.0,0.0,1.0,0.0,Neutral,team bbm sara
9693,9693,The amount I want to do is.Do I miss the BBMs what do you think 😢,0.094,0.115,0.791,-0.0772,Negative,amount want is do miss bbm think
9694,9694,Hahahahah sis t 😂😂😂😂 there are alot of after9 there they wouldn't tap it only if there were not on BBM#BBMZANSI https://t.co/2t0axanx8n,0.0,0.0,1.0,0.0,Neutral,hahahahah si alot after  tap bbm
9695,9695,haha my classmate bbm 4 lyfers din ❤️💚🤘🏻,0.333,0.0,0.667,0.4588,Positive,haha classmat bbm lyfer din
9696,9696,"🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9697,9697,@Kaorhys45 @estrada21karla @sachi222720 to others is okay with BBM's support that hurts the family members who see Marcoleta there.Refreshing how he did treatment for Kapamilya executives.💗💗💗,0.15,0.101,0.749,0.128,Positive,other okay bbm  support hurt famili member see marcoleta there refresh treatment kapamilya executives 
9698,9698,"🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9699,9699,@kelebogile_goi I love them so much but I'm still asking myself why it didn't work outside & amp;What it will it will work after BBM Mara Yazn I told myself that I'm just going to enjoy every moment of them now fore what's happening after it's not my business,0.136,0.0,0.864,0.7845,Positive,love much i m still ask work outsid amp what work bbm mara yazn told i m go enjoy everi moment fore what  happen busi
9700,9700,@the1_afterglow @pbbkumu_marites do not blame BBM for their unemployment.ABS lost their franchise because of their negligence knowing your facts first.As far as I know we are still in a democratic country and we have our own preference whom to choose deal with it.,0.047,0.053,0.9,-0.068,Negative,blame bbm unemployment ab lost franchis neglig know fact first a far know still democrat countri prefer choos deal it 
9701,9701,Aku setuju-setuju aja kok kok kok harga bbm makin mahalkankankan sigan ka ttep murahama aku aku.#gubrak,0.0,0.0,1.0,0.0,Neutral,aku setuju setuju aja kok kok kok harga bbm makin mahalkankankan sigan ka ttep murahama aku aku 
9702,9702,@Kajyajin Jeder der Bei Bbm Ist Muss Mindestens 1x mit mask Gerappt haben hab ich mir sagen lassen :),0.143,0.0,0.857,0.4588,Positive,jeder der bei bbm ist muss mindesten x mit mask gerappt haben hab ich mir sagen lassen
9703,9703,"Diet Paling Enak, Disumai Semua Orang, Turun Bb Cepat Order: WA 085799289494 Bbm: D19CB7A3 https://t.co/cnjiw11qwi",0.0,0.0,1.0,0.0,Neutral,diet pale enak  disumai semua orang  turun bb cepat order  wa bbm  d  cb a 
9704,9704,My best president bbm,0.583,0.0,0.417,0.6369,Positive,best presid bbm
9705,9705,@theledawnchang hahaha d to him you have his own support as long as we bbm you don't know more than we know the fellow Filipinos,0.223,0.0,0.777,0.743,Positive,hahaha support long bbm know know fellow filipino
9706,9706,Mau Naika Were Badan 1-3kg/Minggu Dengan Cara Sehat Dan Alami Mrpro Soluaniniya Order Bbm 5E1AB6C7 WA 082337878601 https://t.co/v3v8mxrpi3,0.0,0.0,1.0,0.0,Neutral,mau naika badan   kg minggu dengan cara sehat dan alami mrpro soluaniniya order bbm e ab c  wa
9707,9707,Why would people give so much hate to tonig just because she supported BBM?We have the right to choose who we want to vote for presidential election .. 😏,0.111,0.122,0.767,-0.3353,Negative,would peopl give much hate tonig support bbm we right choos want vote presidenti elect   
9708,9708,@PhilstarNews so BBM I will vote for someone who died an old man when you are famous,0.0,0.194,0.806,-0.5574,Negative,bbm vote someon die old man famou
9709,9709,@bagbongmarcos bbm forever love you nmin❤️,0.457,0.0,0.543,0.6369,Positive,bbm forev love nmin
9710,9710,@rhamlopez hello can i ask why bbm and duterte?,0.0,0.0,1.0,0.0,Neutral,hello ask bbm duterte 
9711,9711,"@alexcalleja1007 🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9712,9712,"🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022",0.0,0.0,1.0,0.0,Neutral,
9713,9713,@rapplerdotcom semp,0.0,0.0,1.0,0.0,Neutral,semp
9714,9714,@bbm_stan6 i found it!,0.0,0.0,1.0,0.0,Neutral,found it 
9715,9715,"@itsme_bu @edenagu43721338 c ping, to return to Kuratong.Changes your present thinking.bck to Marcos Bbm",0.0,0.0,1.0,0.0,Neutral,c ping  return kuratong chang present thinking bck marco bbm
9716,9716,@Dadjr7 some people their golden spoon nor 🤦🏾‍♂️🤦🏾‍♂️ i dey for bbm level make dey shine massa,0.0,0.0,1.0,0.0,Neutral,peopl golden spoon dey bbm level make dey shine massa
9717,9717,"🐅🐅🐅🐅🐅🦅🦅🦅🦅🦅

#BBM #Saraall 2022

Marcor Duterte",0.0,0.0,1.0,0.0,Neutral,marcor dutert
9718,9718,"@Penny_lane_bbm thank you, felt off recently",0.333,0.0,0.667,0.3612,Positive,thank you  felt recent
9719,9719,Recommended Seller #ObatTinginginggIbadan yg Paling top cuma di sini loo.081320611197/BBM: 51DBad17,0.286,0.0,0.714,0.3818,Positive,recommend seller yg pale top cuma di sini loo              bbm  dbad  
9720,9720,@Vigvird7 @james18314180 @amigomanila bobo!What does BBM have to do with closing ABS?SOURCE MO COCOMELON BLOGS?!?!Just sleep!That was my mother's mother for 18 hours!Haysss,0.0,0.0,1.0,0.0,Neutral,bobo what bbm close abs sourc mo cocomelon blogs    just sleep that mother  mother hours haysss
9721,9721,@emehmong can i ask what he did and why do you want to be bbm?😊,0.091,0.0,0.909,0.0772,Positive,ask want bbm 
9722,9722,@manilabulletin @mb_rantonio is it still BBM?Hahahaaha,0.0,0.0,1.0,0.0,Neutral,still bbm hahahaaha
9723,9723,I'm really laughing when I see Mc Muah Shuta huhu she looks like BBM 😭😭,0.458,0.0,0.542,0.8516,Positive,i m realli laugh see mc muah shuta huhu look like bbm
9724,9724,@Jtellub @nnayram86 @senleiladelima don't pure screen shot and explanation of BBM's camps read.You are more likely to read legit news from legit news media.It looks like your brain cells are in the flesh.,0.072,0.0,0.928,0.3612,Positive,pure screen shot explan bbm  camp read you like read legit news legit news media it look like brain cell flesh 
9725,9725,@TellTheTruth_Za Let's not be mean to HMS.There's humans too💔💔,0.0,0.0,1.0,0.0,Neutral,let  mean hms there  human
9726,9726,@Magicjt2004 @padayaowilly @krisaquinoworld anu ba stolen nya kc.puro kau thief.,0.0,0.452,0.548,-0.765,Negative,anu ba stolen nya kc puro kau thief 
9727,9727,@Trikortree good risk management!,0.438,0.288,0.274,0.2714,Positive,good risk management 
9728,9728,I miss BBM days!,0.0,0.486,0.514,-0.2244,Negative,miss bbm days 
9729,9729,@manilabulletin my future president bbm and inday sara for vp,0.0,0.0,1.0,0.0,Neutral,futur presid bbm inday sara vp
9730,9730,@Snorlax_0330 @paul_anrol thank you so much for your reminder to bbm sara tayo yesssssssssss solid.,0.24,0.0,0.76,0.4767,Positive,thank much remind bbm sara tayo yesssssssssss solid 
